1783992898450,-0.002221,0.060239,-0.390440,0.185066,0.606000,-0.016784,-0.001716,0.606076,-0.278075,0.163733,-0.430158,0.057709
1783992898485,-0.002221,0.060239,-0.399596,0.185066,0.607000,-0.008772,-0.000712,0.606518,-0.277077,0.164142,-0.428521,0.058314
1783992898518,-0.002221,0.060239,-0.408370,0.185066,0.607000,-0.000731,-0.001719,0.607206,-0.275541,0.163977,-0.425998,0.058072
1783992898550,-0.002221,0.060239,-0.412947,0.185066,0.608000,0.003797,-0.001217,0.608924,-0.272715,0.164099,-0.421076,0.058218
1783992898586,-0.002221,0.060239,-0.415618,0.185066,0.608000,0.008327,0.000296,0.610693,-0.269309,0.164773,-0.415336,0.059192
1783992898618,-0.002221,0.060239,-0.415999,0.185066,0.608000,0.008327,-0.000713,0.612113,-0.266535,0.164774,-0.410675,0.059178
1783992898652,-0.002221,0.060239,-0.415236,0.185066,0.609000,0.008845,-0.000209,0.613666,-0.264229,0.164999,-0.406583,0.059466
1783992898685,-0.002221,0.060239,-0.414855,0.185066,0.609000,0.007837,0.000802,0.614392,-0.263250,0.165539,-0.404808,0.060237
1783992898719,-0.002221,0.060239,-0.414855,0.185066,0.608000,0.008327,-0.000713,0.614514,-0.262478,0.165234,-0.403675,0.059804
1783992898753,-0.002221,0.060239,-0.415618,0.185066,0.610000,0.009365,0.000297,0.615263,-0.262416,0.165501,-0.403150,0.060139
1783992898787,-0.002221,0.060239,-0.415236,0.185066,0.611000,0.008874,0.000805,0.616208,-0.262198,0.165889,-0.402296,0.060640
1783992898820,-0.002221,0.060239,-0.414855,0.185066,0.610000,0.009870,-0.000209,0.616632,-0.261458,0.165691,-0.401032,0.060341
1783992898854,-0.002221,0.060239,-0.415618,0.185066,0.610000,0.008355,-0.000715,0.616393,-0.262185,0.165372,-0.402171,0.059865
1783992898887,-0.002221,0.060239,-0.415236,0.185066,0.610000,0.008860,-0.001221,0.616562,-0.261925,0.164978,-0.401714,0.059281
1783992898921,-0.002221,0.060239,-0.415236,0.185066,0.610000,0.008355,-0.001728,0.616533,-0.262100,0.164540,-0.401971,0.058633
1783992898955,-0.002221,0.060239,-0.415236,0.185066,0.609000,0.009349,-0.002736,0.616332,-0.261690,0.163850,-0.401526,0.057646
1783992898988,-0.002221,0.060239,-0.415618,0.185066,0.609000,0.007837,-0.005263,0.615923,-0.262260,0.162428,-0.402548,0.055564
1783992899021,-0.002221,0.060239,-0.415236,0.185066,0.607000,0.008314,-0.006757,0.615216,-0.261744,0.160930,-0.402253,0.053422
1783992899055,-0.002221,0.060239,-0.414855,0.185066,0.606000,0.007798,-0.009260,0.614437,-0.261396,0.159008,-0.402229,0.050647
1783992899088,-0.002221,0.060239,-0.415236,0.185066,0.604000,0.008272,-0.012739,0.613231,-0.261103,0.156417,-0.402533,0.046896
1783992899122,-0.002221,0.060239,-0.415618,0.185066,0.604000,0.007272,-0.015746,0.612372,-0.261417,0.153663,-0.403473,0.042849
1783992899156,-0.002221,0.060239,-0.414855,0.185066,0.604000,0.008772,-0.018253,0.612411,-0.260476,0.151008,-0.402149,0.038918
1783992899189,-0.002221,0.060239,-0.415618,0.185066,0.603000,0.006761,-0.020224,0.611470,-0.261254,0.148606,-0.403780,0.035368
1783992899222,-0.002221,0.060239,-0.415618,0.185066,0.604000,0.005772,-0.023265,0.611295,-0.261996,0.145975,-0.404909,0.031434
1783992899256,-0.002221,0.060239,-0.415618,0.185066,0.601000,0.005246,-0.026641,0.610083,-0.262186,0.142977,-0.405891,0.026997
1783992899290,-0.002221,0.060239,-0.415236,0.185066,0.601000,0.006241,-0.028636,0.609659,-0.261724,0.140380,-0.405503,0.023128
1783992899324,-0.002221,0.060239,-0.415618,0.185066,0.601000,0.006241,-0.030632,0.609289,-0.261840,0.138026,-0.405884,0.019603
1783992899358,-0.002221,0.060239,-0.414855,0.185066,0.600000,0.005237,-0.031576,0.608819,-0.261521,0.136213,-0.405723,0.016894
1783992899391,-0.002221,0.060239,-0.414855,0.185066,0.600000,0.004741,-0.032074,0.608348,-0.261796,0.134927,-0.406385,0.014966
1783992899424,-0.002221,0.060239,-0.415236,0.185066,0.598000,0.003735,-0.033953,0.607113,-0.262259,0.133358,-0.407766,0.012622
1783992899458,-0.002221,0.060239,-0.415618,0.185066,0.597000,0.001752,-0.034887,0.605667,-0.263203,0.132021,-0.409947,0.010621
1783992899491,-0.002221,0.060239,-0.415236,0.185066,0.595000,-0.000224,-0.035758,0.603929,-0.263810,0.130825,-0.411842,0.008831
1783992899525,-0.002667,0.059797,-0.414855,0.182152,0.594000,-0.000716,-0.036190,0.602560,-0.264093,0.129620,-0.413069,0.007017
1783992899559,-0.002223,0.059358,-0.415236,0.182152,0.592000,-0.000713,-0.037051,0.600859,-0.264384,0.128392,-0.414515,0.005164
1783992899592,-0.003116,0.057589,-0.415618,0.173409,0.591000,-0.002669,-0.036008,0.599312,-0.265175,0.127065,-0.416571,0.003149
1783992899625,-0.003122,0.054931,-0.415618,0.164665,0.590000,-0.004130,-0.036436,0.598015,-0.266014,0.125034,-0.418545,0.000052
1783992899660,-0.001789,0.050931,-0.415618,0.155922,0.590000,-0.005595,-0.035947,0.597211,-0.267276,0.122438,-0.420806,-0.003917
1783992899694,0.001356,0.034258,-0.415999,0.112206,0.589000,-0.003635,-0.032953,0.597968,-0.268227,0.112705,-0.421658,-0.018791
1783992899728,-0.000453,0.030610,-0.415618,0.094719,0.587000,-0.004595,-0.030892,0.597115,-0.267838,0.111845,-0.421651,-0.020138
1783992899760,0.003190,0.014945,-0.416381,0.056831,0.588000,-0.005576,-0.023137,0.597640,-0.269690,0.105597,-0.423900,-0.029667
1783992899794,-0.000000,0.007966,-0.414473,0.024773,0.586000,-0.006042,-0.014791,0.597725,-0.268647,0.106788,-0.422396,-0.027857
1783992899827,0.000916,-0.006125,-0.419432,-0.016029,0.584000,-0.006022,-0.006016,0.596270,-0.272029,0.104515,-0.428012,-0.031340
1783992899862,-0.000917,-0.011803,-0.419814,-0.039345,0.582000,-0.005519,0.000284,0.595349,-0.271665,0.107522,-0.428091,-0.026771
1783992899895,-0.001375,-0.011330,-0.420958,-0.039345,0.581000,-0.002143,0.002694,0.594351,-0.270492,0.112832,-0.427092,-0.018664
1783992899929,-0.002293,-0.012279,-0.422484,-0.045174,0.580000,-0.001659,0.001245,0.593396,-0.269927,0.114640,-0.426909,-0.015915
1783992899962,-0.003210,-0.013229,-0.423247,-0.051003,0.580000,-0.001659,0.001245,0.592927,-0.269472,0.115477,-0.426571,-0.014641
1783992899996,-0.003210,-0.013229,-0.423247,-0.051003,0.580000,-0.002139,0.002689,0.592611,-0.269138,0.116928,-0.426306,-0.012416
1783992900030,-0.003669,-0.012756,-0.423247,-0.051003,0.580000,-0.002620,0.002208,0.592313,-0.269037,0.117916,-0.426354,-0.010900
1783992900063,-0.003669,-0.012756,-0.422866,-0.051003,0.580000,-0.001659,0.002208,0.592410,-0.268446,0.118322,-0.425464,-0.010278
1783992900097,-0.003210,-0.013229,-0.423247,-0.051003,0.581000,-0.003586,0.004141,0.592390,-0.269397,0.119026,-0.426808,-0.009187
1783992900130,-0.003210,-0.013229,-0.423247,-0.051003,0.581000,-0.001662,0.005105,0.592745,-0.269086,0.120018,-0.426148,-0.007659
1783992900163,-0.003669,-0.012756,-0.423629,-0.051003,0.581000,-0.002143,0.005587,0.592751,-0.269224,0.121115,-0.426337,-0.005970
1783992900197,-0.003210,-0.013229,-0.422866,-0.051003,0.582000,-0.001665,0.008012,0.593522,-0.268835,0.122243,-0.425304,-0.004233
1783992900231,-0.003210,-0.013229,-0.422866,-0.051003,0.584000,-0.002154,0.012402,0.594517,-0.269338,0.124851,-0.425376,-0.000228
1783992900265,-0.003210,-0.013229,-0.423247,-0.051003,0.584000,-0.002638,0.015794,0.594950,-0.270046,0.127773,-0.426090,0.004243
1783992900298,-0.003210,-0.013229,-0.423629,-0.051003,0.584000,-0.000704,0.018702,0.595502,-0.269860,0.130687,-0.425481,0.008691
1783992900332,-0.003210,-0.013229,-0.423247,-0.051003,0.585000,-0.000221,0.023104,0.596465,-0.269377,0.134190,-0.424202,0.014023
1783992900366,-0.003210,-0.013229,-0.422484,-0.051003,0.585000,0.000264,0.028444,0.597295,-0.268597,0.138427,-0.422595,0.020460
1783992900399,-0.003210,-0.013229,-0.422484,-0.051003,0.585000,-0.001674,0.030386,0.597362,-0.269110,0.141749,-0.423268,0.025496
1783992900432,-0.003210,-0.013229,-0.423247,-0.051003,0.584000,-0.003605,0.035181,0.596541,-0.270419,0.145667,-0.425605,0.031450
1783992900466,-0.003210,-0.013229,-0.423247,-0.051003,0.583000,-0.003598,0.038992,0.595828,-0.270768,0.149548,-0.426540,0.037357
1783992900500,-0.004127,-0.012282,-0.423247,-0.051003,0.581000,-0.004067,0.040304,0.594529,-0.270627,0.153033,-0.427166,0.042714
1783992900534,-0.004584,-0.009915,-0.422866,-0.045174,0.578000,-0.006438,0.041535,0.592112,-0.270584,0.156806,-0.428644,0.048591
1783992900567,-0.003207,-0.006601,-0.422866,-0.030602,0.578000,-0.007395,0.043454,0.590055,-0.271163,0.161056,-0.430772,0.055175
1783992900602,-0.001373,-0.001882,-0.422103,-0.010201,0.577000,-0.008338,0.043379,0.588020,-0.271209,0.165335,-0.432148,0.061840
1783992900634,0.001829,0.003285,-0.424392,0.016029,0.577000,-0.008816,0.041942,0.585459,-0.273178,0.168813,-0.436576,0.067275
1783992900669,0.007753,0.012137,-0.425155,0.062660,0.575000,-0.008309,0.039411,0.582268,-0.273676,0.173541,-0.439375,0.074763
1783992900702,0.003630,0.025565,-0.420195,0.091805,0.575000,-0.006881,0.035116,0.581282,-0.268553,0.179916,-0.432789,0.084854
1783992900735,0.005428,0.031966,-0.429351,0.118034,0.577000,-0.006905,0.030450,0.578152,-0.273623,0.180783,-0.442037,0.086267
1783992900770,0.003122,0.054931,-0.427825,0.185066,0.579000,-0.007888,0.022867,0.575868,-0.271368,0.190534,-0.440371,0.101575
1783992900802,0.003997,0.061114,-0.427062,0.208389,0.579000,-0.008367,0.012776,0.575752,-0.271281,0.187490,-0.440324,0.096952
1783992900835,0.003968,0.069857,-0.426680,0.237534,0.581000,-0.007434,0.006069,0.575922,-0.270875,0.186252,-0.439633,0.095063
1783992900869,0.003952,0.074185,-0.426299,0.252106,0.583000,-0.009873,0.000768,0.576720,-0.271903,0.182874,-0.440560,0.089734
1783992900903,0.004393,0.073751,-0.426299,0.252106,0.584000,-0.011340,-0.001654,0.577815,-0.273665,0.177974,-0.442322,0.082013
1783992900937,0.004393,0.073751,-0.426299,0.252106,0.584000,-0.009890,-0.001169,0.578669,-0.274136,0.175398,-0.442416,0.077955
1783992900970,0.004393,0.073751,-0.427062,0.252106,0.584000,-0.010373,0.002223,0.578799,-0.275001,0.175206,-0.443549,0.077603
1783992901003,0.004393,0.073751,-0.427062,0.252106,0.584000,-0.010373,0.007070,0.578868,-0.275203,0.177023,-0.443788,0.080360
1783992901038,0.004834,0.073317,-0.426299,0.252106,0.582000,-0.010337,0.009944,0.578367,-0.274595,0.178919,-0.443265,0.083342
1783992901071,0.004834,0.073317,-0.426299,0.252106,0.583000,-0.009390,0.011896,0.578379,-0.274244,0.181036,-0.442762,0.086590
1783992901104,0.004393,0.073751,-0.426680,0.252106,0.582000,-0.011301,0.012842,0.577529,-0.274688,0.182933,-0.443960,0.089561
1783992901138,0.004393,0.073751,-0.427062,0.252106,0.583000,-0.010838,0.014316,0.577404,-0.275075,0.184520,-0.444590,0.091971
1783992901171,0.004393,0.073751,-0.426680,0.252106,0.585000,-0.009906,0.018249,0.578269,-0.274904,0.187102,-0.443768,0.095797
1783992901205,0.004834,0.073317,-0.426299,0.252106,0.584000,-0.010373,0.021610,0.578346,-0.274773,0.189678,-0.443532,0.099706
1783992901238,0.004393,0.073751,-0.427062,0.252106,0.583000,-0.010355,0.023509,0.577628,-0.274931,0.192405,-0.444235,0.103930
1783992901273,0.004830,0.074180,-0.426680,0.255020,0.584000,-0.010856,0.025003,0.577595,-0.274951,0.194765,-0.444286,0.107509
1783992901306,0.004830,0.074180,-0.426680,0.255020,0.582000,-0.011783,0.025883,0.576668,-0.275079,0.196310,-0.445090,0.109976
1783992901339,0.004393,0.073751,-0.426299,0.252106,0.583000,-0.013734,0.028831,0.576280,-0.275755,0.198170,-0.446307,0.112800
1783992901373,0.005271,0.073746,-0.426680,0.255020,0.584000,-0.013757,0.031788,0.576042,-0.276793,0.200641,-0.447934,0.116492
1783992901407,0.005271,0.073746,-0.426680,0.255020,0.584000,-0.011823,0.031788,0.576313,-0.276507,0.202137,-0.447346,0.118727
1783992901441,0.004830,0.074180,-0.426299,0.255020,0.582000,-0.012265,0.032163,0.575719,-0.275843,0.203406,-0.446811,0.120791
1783992901474,0.004830,0.074180,-0.426680,0.255020,0.582000,-0.013228,0.035061,0.574986,-0.276176,0.205152,-0.447778,0.123519
1783992901507,0.004830,0.074180,-0.426299,0.255020,0.582000,-0.013710,0.036510,0.574594,-0.276185,0.206777,-0.448057,0.126034
1783992901541,0.004390,0.074614,-0.426680,0.255020,0.580000,-0.014623,0.035422,0.573290,-0.276453,0.207539,-0.449325,0.127386
1783992901575,0.004371,0.078910,-0.426680,0.269592,0.583000,-0.012768,0.037540,0.573120,-0.275964,0.211499,-0.448749,0.133424
1783992901608,0.000001,0.086581,-0.424773,0.281250,0.581000,-0.014649,0.036447,0.571816,-0.273850,0.216664,-0.446635,0.141630
1783992901643,0.003861,0.096208,-0.428206,0.327881,0.581000,-0.016091,0.032107,0.568237,-0.276266,0.221108,-0.452531,0.148790
1783992901675,-0.002110,0.108528,-0.427062,0.351196,0.582000,-0.017083,0.022502,0.566722,-0.274772,0.224232,-0.451449,0.153953
1783992901709,0.003332,0.117757,-0.427443,0.403656,0.585000,-0.016202,0.014850,0.566146,-0.275904,0.224215,-0.453466,0.153932
1783992901742,0.000821,0.127203,-0.426680,0.429886,0.587000,-0.016258,0.007106,0.566717,-0.275380,0.223793,-0.452322,0.153231
1783992901777,0.005288,0.132201,-0.426680,0.464859,0.587000,-0.016258,0.000286,0.567094,-0.276306,0.220329,-0.453381,0.147845
1783992901810,0.005281,0.132969,-0.427062,0.467773,0.590000,-0.017806,-0.003140,0.568826,-0.278065,0.215689,-0.454680,0.140344
1783992901843,0.005281,0.132969,-0.426299,0.467773,0.590000,-0.016829,-0.007057,0.570588,-0.278320,0.211064,-0.453823,0.133021
1783992901876,0.005281,0.132969,-0.427062,0.467773,0.590000,-0.018294,-0.005588,0.570990,-0.279674,0.208868,-0.455459,0.129519
1783992901911,0.005281,0.132969,-0.427062,0.467773,0.590000,-0.018783,-0.002161,0.571110,-0.280335,0.208908,-0.456308,0.129501
1783992901944,0.005281,0.132969,-0.426680,0.467773,0.590000,-0.017806,0.000777,0.571306,-0.280098,0.210099,-0.455839,0.131282
1783992901979,0.005281,0.132969,-0.427443,0.467773,0.587000,-0.019173,0.003209,0.569717,-0.280479,0.211616,-0.457479,0.133820
1783992902011,0.005281,0.132969,-0.426680,0.467773,0.589000,-0.018263,0.006153,0.569833,-0.279950,0.213801,-0.456650,0.137137
1783992902046,0.005281,0.132969,-0.427825,0.467773,0.589000,-0.019239,0.007131,0.569245,-0.280880,0.215498,-0.458375,0.139714
1783992902079,0.005281,0.132969,-0.426680,0.467773,0.587000,-0.021117,0.007106,0.568374,-0.280752,0.216396,-0.458802,0.141244
1783992902112,0.005281,0.132969,-0.425917,0.467773,0.589000,-0.021189,0.009086,0.568486,-0.280948,0.217826,-0.459000,0.143353
1783992902145,0.005281,0.132969,-0.427825,0.467773,0.591000,-0.021261,0.010098,0.568547,-0.282744,0.219191,-0.461493,0.145216
1783992902179,0.005281,0.132969,-0.427443,0.467773,0.592000,-0.020807,0.009624,0.569473,-0.282963,0.219876,-0.461152,0.146038
1783992902213,0.005281,0.132969,-0.426299,0.467773,0.591000,-0.021750,0.008626,0.569820,-0.282771,0.219837,-0.460640,0.145929
1783992902247,0.005691,0.132581,-0.427443,0.467773,0.592000,-0.021297,0.012080,0.569832,-0.283716,0.220981,-0.461961,0.147544
1783992902280,0.005691,0.132581,-0.426680,0.467773,0.593000,-0.021824,0.013577,0.570417,-0.283732,0.222466,-0.461574,0.149642
1783992902314,0.005281,0.132969,-0.426299,0.467773,0.593000,-0.022806,0.015545,0.570431,-0.284015,0.224391,-0.461963,0.152479
1783992902348,0.005281,0.132969,-0.427825,0.467773,0.592000,-0.024237,0.016993,0.569305,-0.285566,0.225911,-0.464930,0.154813
1783992902381,0.005691,0.132581,-0.427062,0.467773,0.591000,-0.024196,0.016964,0.568812,-0.285451,0.226502,-0.465116,0.155807
1783992902414,0.005281,0.132969,-0.426299,0.467773,0.593000,-0.024769,0.018498,0.569063,-0.285571,0.227979,-0.465108,0.157939
1783992902449,0.005281,0.132969,-0.428206,0.467773,0.591000,-0.023218,0.016964,0.568183,-0.286180,0.228001,-0.466584,0.158093
1783992902482,0.005281,0.132969,-0.425536,0.467773,0.591000,-0.023218,0.015984,0.568792,-0.284396,0.227626,-0.463648,0.157595
1783992902516,0.005281,0.132969,-0.425917,0.467773,0.591000,-0.025664,0.017455,0.568116,-0.285315,0.227978,-0.465417,0.158166
1783992902550,0.005281,0.132969,-0.428588,0.467773,0.593000,-0.022806,0.018498,0.568154,-0.286520,0.228716,-0.467082,0.159125
1783992902582,0.005691,0.132581,-0.426299,0.467773,0.592000,-0.024728,0.020432,0.568574,-0.285620,0.229611,-0.465521,0.160462
1783992902616,0.005281,0.132969,-0.425155,0.467773,0.591000,-0.026154,0.020888,0.568049,-0.285411,0.230684,-0.465598,0.162191
1783992902650,0.005281,0.132969,-0.428588,0.467773,0.592000,-0.025708,0.020432,0.567045,-0.287690,0.231047,-0.469509,0.162698
1783992902683,0.005281,0.132969,-0.427443,0.467773,0.589000,-0.026553,0.018374,0.566241,-0.287094,0.230287,-0.469246,0.161809
1783992902718,0.005281,0.132969,-0.425917,0.467773,0.589000,-0.025577,0.018374,0.566160,-0.285908,0.229834,-0.467636,0.161282
1783992902751,0.005281,0.132969,-0.428588,0.467773,0.587000,-0.028892,0.016850,0.563887,-0.288132,0.228845,-0.472389,0.160054
1783992902784,0.005683,0.133347,-0.428206,0.470688,0.586000,-0.028843,0.015848,0.562688,-0.288200,0.228029,-0.473347,0.159084
1783992902819,0.005683,0.133347,-0.424773,0.470688,0.587000,-0.028892,0.016850,0.563254,-0.286590,0.227852,-0.470671,0.158875
1783992902851,0.005683,0.133347,-0.426680,0.470688,0.587000,-0.029378,0.016363,0.562398,-0.288044,0.227552,-0.473337,0.158450
1783992902884,0.005683,0.133347,-0.428206,0.470688,0.586000,-0.031269,0.017307,0.561052,-0.289634,0.227689,-0.476551,0.158768
1783992902918,0.005683,0.133347,-0.425536,0.470688,0.583000,-0.030626,0.014799,0.560427,-0.287901,0.226619,-0.474561,0.157486
1783992902952,0.005683,0.133347,-0.426299,0.470688,0.580000,-0.031429,0.011835,0.558300,-0.288047,0.224641,-0.476314,0.154942
1783992902986,0.006094,0.132960,-0.428588,0.470688,0.582000,-0.031055,0.011393,0.557358,-0.289443,0.223129,-0.478978,0.152707
1783992903020,0.006094,0.132960,-0.427062,0.470688,0.579000,-0.033292,0.008932,0.556264,-0.288981,0.221236,-0.479128,0.150117
1783992903053,0.005683,0.133347,-0.429351,0.470688,0.579000,-0.034250,0.008932,0.554465,-0.290747,0.220354,-0.482956,0.148958
1783992903087,0.005683,0.133347,-0.434691,0.470688,0.579000,-0.032812,0.006529,0.552614,-0.293576,0.218722,-0.488333,0.146551
1783992903121,0.006094,0.132960,-0.436599,0.470688,0.577000,-0.032699,0.004591,0.551330,-0.294300,0.216612,-0.490321,0.143517
1783992903155,0.005683,0.133347,-0.443465,0.470688,0.575000,-0.031634,0.005530,0.548197,-0.296997,0.216024,-0.496503,0.142945
1783992903188,0.005683,0.133347,-0.452239,0.470688,0.573000,-0.029626,0.003608,0.544680,-0.300164,0.214654,-0.503675,0.141192
1783992903221,0.006094,0.132960,-0.457198,0.470688,0.574000,-0.025401,0.003138,0.543831,-0.300633,0.213455,-0.504995,0.139466
1783992903255,0.005683,0.133347,-0.467117,0.470688,0.569000,-0.023296,-0.001612,0.539980,-0.303001,0.210996,-0.511351,0.136153
1783992903288,0.005683,0.133347,-0.475509,0.470688,0.570000,-0.019090,-0.002087,0.538103,-0.304459,0.209243,-0.514893,0.133638
1783992903323,0.006094,0.132960,-0.483139,0.470688,0.568000,-0.015261,-0.004908,0.536382,-0.305142,0.206728,-0.517230,0.129978
1783992903356,0.005683,0.133347,-0.491913,0.470688,0.566000,-0.010522,-0.008649,0.534371,-0.305700,0.204036,-0.519633,0.126085
1783992903389,0.005683,0.133347,-0.498398,0.470688,0.562000,-0.007656,-0.012319,0.532163,-0.305050,0.200611,-0.520500,0.121166
1783992903422,0.006094,0.132960,-0.501450,0.470688,0.562000,-0.004399,-0.013719,0.531846,-0.303175,0.197768,-0.518101,0.116925
1783992903456,0.005683,0.133347,-0.504120,0.470688,0.559000,-0.003450,-0.014573,0.530521,-0.301485,0.195951,-0.516770,0.114425
1783992903490,0.005683,0.133347,-0.507935,0.470688,0.557000,-0.003899,-0.017757,0.528464,-0.301534,0.193347,-0.518511,0.110616
1783992903523,0.006094,0.132960,-0.502594,0.470688,0.556000,-0.003432,-0.019109,0.529369,-0.297279,0.190959,-0.511684,0.107045
1783992903557,0.005683,0.133347,-0.499542,0.470688,0.556000,-0.006193,-0.020955,0.529342,-0.295700,0.189168,-0.509435,0.104323
1783992903590,0.005683,0.133347,-0.504120,0.470688,0.554000,-0.008464,-0.024098,0.526468,-0.298672,0.186594,-0.516039,0.100376
1783992903624,0.005683,0.133347,-0.502213,0.470688,0.552000,-0.010262,-0.027676,0.525258,-0.298334,0.183520,-0.516540,0.095634
1783992903658,0.005683,0.133347,-0.497635,0.470688,0.552000,-0.009805,-0.028134,0.525662,-0.296181,0.181495,-0.513106,0.092481
1783992903692,0.005281,0.132969,-0.505264,0.467773,0.549000,-0.012478,-0.030715,0.521455,-0.300751,0.178868,-0.523152,0.088440
1783992903724,0.005683,0.133347,-0.509461,0.470688,0.550000,-0.012046,-0.030314,0.519314,-0.303308,0.177863,-0.528612,0.086893
1783992903758,0.006495,0.133338,-0.496109,0.473602,0.550000,-0.010680,-0.031684,0.523134,-0.296196,0.176570,-0.515192,0.084829
1783992903792,0.006495,0.133338,-0.507935,0.473602,0.548000,-0.011095,-0.033843,0.518837,-0.302038,0.174841,-0.527187,0.082130
1783992903826,0.005295,0.131432,-0.509461,0.461945,0.546000,-0.011506,-0.034172,0.517505,-0.302463,0.172437,-0.528917,0.078337
1783992903859,0.006934,0.130643,-0.492676,0.464859,0.547000,-0.013338,-0.034235,0.521832,-0.294521,0.171204,-0.513830,0.076349
1783992903894,0.004911,0.128733,-0.548753,0.450287,0.547000,-0.016055,-0.034235,0.503854,-0.324571,0.169636,-0.572270,0.073772
1783992973681,-0.000000,-0.014650,-0.029183,-0.045174,0.666000,-0.282540,0.013037,0.727976,-0.303910,0.127261,-0.395478,0.002866
