time_ms,has_target,raw_x,raw_y,raw_z,filt_x,filt_y,filt_z,filt_vx,filt_vy,filt_vz,point_yaw,point_pitch
1784705576377,1,0.6690000295639038,-0.05729665234684944,0.060289498418569565,0.6700750292176363,-0.05684165131059298,0.05990624016369382,-0.0008236770150912443,0.0002843042956642197,0.00022125473605403363,-0.10499875262835834,0.06633685374558496
1784705576411,1,0.6710000038146973,-0.05580148845911026,0.05991285666823387,0.6702384004735822,-0.05631205239766112,0.05991370702686849,-0.00023745389250365225,0.0003503825024711061,0.00020703534913294765,-0.10427145109394628,0.0663386368405606
1784705576444,1,0.6700000166893005,-0.05516367405653,0.059267520904541016,0.6701920003771952,-0.0557432366562712,0.05979412215278636,-0.0004000183014206412,0.00041569160448766754,-0.00019199825030198446,-0.1035123497375668,0.06619502158261836
1784705576477,1,0.6700000166893005,-0.056827642023563385,0.059823568910360336,0.6701384311260863,-0.056268481030104296,0.0597943866284415,-0.0005020984903222612,0.0003465240104787641,-0.0001693060040842503,-0.10422237807301821,0.06619201807227829
1784705576510,1,0.6700000166893005,-0.056827642023563385,0.059823568910360336,0.6700950946453372,-0.056538517021751764,0.05979531683176603,-0.0005726637418187619,0.000310792662353182,-0.00014698495594875935,-0.10420761288774753,0.06619317189204302
1784705576545,1,0.6700000166893005,-0.05627298355102539,0.06037961319088936,0.6700620020874851,-0.05640059795486703,0.05990506593429288,-0.0006114365479423037,0.000332715444766531,0.00022124453449624576,-0.1044085713079997,0.06634425341011663
1784705576578,1,0.6690000295639038,-0.056742824614048004,0.058623846620321274,0.6698373741626347,-0.05657104615458851,0.05966188029023827,-0.0012782466744821767,0.0002972608622687747,-0.000563407094537301,-0.10427709463880964,0.06604306223829115
1784705576613,1,0.6690000295639038,-0.05618899315595627,0.05917906388640404,0.6696397344555947,-0.05637746138785689,0.05955176831203452,-0.0017852763581006565,0.0003153221722096577,-0.0008390560386164871,-0.10480002056352009,0.06592131377999366
1784705576646,1,0.6690000295639038,-0.05563516914844513,0.058623846620321274,0.669473271418274,-0.05601359666912788,0.05935011274209464,-0.0021676006988903514,0.0003510365120914834,-0.0013873056176106177,-0.10394570657044645,0.06567787017513085
1784705576680,1,0.6700000166893005,-0.055718328803777695,0.059823568910360336,0.6695170996861008,-0.05585589979534237,0.05940390669444525,-0.0017846985971075211,0.0003740257257335466,-0.0010709938564063453,-0.10372994022802619,0.06574723794157261
1784705576713,1,0.6690000295639038,-0.05563516914844513,0.0597342811524868,0.6693711971747579,-0.055744172481925106,0.059440234657089516,-0.002065213722271152,0.0003902853147494772,-0.0008362804769563252,-0.10359541165270554,0.06581253823414585
1784705576746,1,0.6690000295639038,-0.05618899315595627,0.05917906388640404,0.66924039335346,-0.05595955200186963,0.059366579930453925,-0.0022530849479138948,0.0003597475662724461,-0.0009770698647508821,-0.10389754334080294,0.06572496007777445
1784705576779,1,0.6700000166893005,-0.05516367405653,0.06037961319088936,0.6693315220965891,-0.05555824792716637,0.059537063678461996,-0.0017244442508188322,0.0004184143838231791,-0.00034105586080554137,-0.10335074773587041,0.0659481540980455
1784705576815,1,0.6700000166893005,-0.056827642023563385,0.05871147662401199,0.6694061301914713,-0.056190476603437005,0.05936515710010546,-0.0012727844275537785,0.0003323690698958851,-0.0008648318873772661,-0.10419030554597455,0.0657017961169471
1784705576847,1,0.6680000424385071,-0.056105006486177444,0.057981833815574646,0.6691010537801463,-0.056150802731857116,0.05907452537649599,-0.0021435566674871593,0.0003226466360705809,-0.001683363416267382,-0.1037847943080491,0.06534918033601533
1784705576881,1,0.6680000424385071,-0.0572110079228878,0.057981833815574646,0.6688214728799051,-0.056681039615352764,0.05881465454927717,-0.002794005373445617,0.0002472566953068738,-0.0023139507975414968,-0.10490551637078407,0.06502465225640683
1784705576915,1,0.6700000166893005,-0.05627298355102539,0.059267520904541016,0.6689773477496943,-0.05646604555792372,0.05883980725419021,-0.0019924602100605993,0.00027704867702235664,-0.002002544345531176,-0.10421904566669346,0.0650455059054223
1784705576948,1,0.6690000295639038,-0.056742824614048004,0.058623846620321274,0.6689270556988582,-0.05659747444543732,0.05874415358062596,-0.0019375496809851042,0.0002585469875724582,-0.0020978146595891723,-0.10440001092690186,0.0649216526266336
1784705576983,1,0.6690000295639038,-0.05618899315595627,0.05806862935423851,0.6688902479970139,-0.05638834170665211,0.05855445673881603,-0.0018639365837763782,0.00027621045008614006,-0.0024763513035699763,-0.10412122238213518,0.06467748818023139
1784705577016,1,0.6690000295639038,-0.05729665234684944,0.05917906388640404,0.6688562292065355,-0.05683305708478544,0.05860919319423621,-0.0017373717244082022,0.00022926472323418672,-0.0020396911736329285,-0.10548567420908175,0.06474599945793016
1784705577049,1,0.6680000424385071,-0.05831700935959816,0.06019937992095947,0.6686365969839939,-0.057556811328793506,0.058863820851278344,-0.002195323943867854,0.00015792259617918784,-0.001001310810035024,-0.10610220497960902,0.06509401046344274
1784705577083,1,0.6700000166893005,-0.05849160626530647,0.06037961319088936,0.6688360121960468,-0.05800986004916516,0.059130572635257804,-0.0012672878700482734,0.00011879947798407417,-6.305580838202323e-05,-0.10669174443204953,0.06541914146368957
1784705577116,1,0.6690000295639038,-0.05729665234684944,0.05917906388640404,0.6688375416953557,-0.05765447390854908,0.059138484441071566,-0.0011435537757227918,0.00016091687209171223,-3.348575835934945e-05,-0.10659581590899539,0.06543561103509471
1784705577149,1,0.6690000295639038,-0.05729665234684944,0.060289498418569565,0.6688400008770287,-0.05747433574212466,0.05936077373717415,-0.0010028077251459872,0.00019319097314347142,0.0006786299549541448,-0.10597413733619716,0.06573314061738461
1784705577183,1,0.6690000295639038,-0.058404307812452316,0.05917906388640404,0.66883884575522,-0.0579303993302691,0.05934354442992337,-0.0008789011143675287,0.0001367199637615418,0.0005463160754737322,-0.10658664614425124,0.06570253623835873
1784705577217,1,0.6690000295639038,-0.056742824614048004,0.058623846620321274,0.6688528540664499,-0.05733801897320453,0.05921892481190654,-0.0007816039224818666,0.00019781347196368886,8.712155730979657e-05,-0.1057883820073575,0.06554610958962268
